-200652.0	-2848145.0	-4293414.0	-3610174.0
-40087.0	-597845.0	-2052174.0	-888865.0
-62475.0	-788490.0	-2984704.0	-1033394.0
-67084.0	-677827.0	-2318846.0	-940066.0
-42385.0	-745371.0	-1768602.0	-1019543.0
-39367.0	-655882.0	-1804222.0	-905708.0
-31165.0	-593064.0	-1713042.0	-829944.0
-40939.0	-614261.0	-1636150.0	-1016212.0
-62448.0	-224108.0	-1628870.0	-742441.0
-29512.0	-16049.0	-1587215.0	-811330.0
-14342.0	-14627.0	-799882.0	-413903.0
-3813.0	-19457.0	-68858.0	-39098.0
-2586.0	-36093.0	-60501.0	-31007.0
-1778.0	-14421.0	-50502.0	-15358.0
-3027.0	-11612.0	-38201.0	-13136.0
-3135.0	-10279.0	-33525.0	-13041.0
-4117.0	-9383.0	-31057.0	-14530.0
-1140.0	-8426.0	-31446.0	-11888.0
-2396.0	-8035.0	-31373.0	-9960.0
-1714.0	-6874.0	-28090.0	-8711.0
-478.0	-7208.0	-28633.0	-9068.0
-499.0	-7308.0	-28865.0	-8621.0
-684.0	-6396.0	-27239.0	-9626.0
-933.0	-6943.0	-28306.0	-8211.0
-580.0	-6312.0	-25131.0	-14582.0
-659.0	-7088.0	-26798.0	-9934.0
-905.0	-7037.0	-27223.0	-8185.0
-256.0	-6483.0	-24532.0	-8407.0
-649.0	-6287.0	-26920.0	-8786.0
-938.0	-5817.0	-24498.0	-8815.0
-472.0	-6048.0	-25871.0	-7905.0
-533.0	-5858.0	-23751.0	-7623.0
-1028.0	-6057.0	-22978.0	-7649.0
-582.0	-5960.0	-25589.0	-6996.0
-321.0	-5420.0	-22825.0	-12763.0
-753.0	-6020.0	-23409.0	-11209.0
-294.0	-5926.0	-24407.0	-9032.0
-329.0	-5237.0	-23969.0	-8277.0
-580.0	-5294.0	-23525.0	-7039.0
-1498.0	-5701.0	-23567.0	-7601.0
