-200652.0	-2848145.0	-4293414.0	-3610174.0
-51210.0	-668568.0	-2271244.0	-944791.0
-70351.0	-713816.0	-1846146.0	-976570.0
-71048.0	-696031.0	-1723084.0	-977369.0
-43358.0	-722231.0	-1855351.0	-995916.0
-39798.0	-655924.0	-1700307.0	-904301.0
-30502.0	-599804.0	-1861208.0	-830103.0
-27765.0	-627033.0	-1723243.0	-979326.0
-44533.0	-603036.0	-1664022.0	-846511.0
-35174.0	-505207.0	-1816603.0	-955713.0
-11642.0	-18297.0	-1679656.0	-791510.0
-3572.0	-80036.0	-1541216.0	-688144.0
-3783.0	-13923.0	-834383.0	-28320.0
-4174.0	-12885.0	-73306.0	-26912.0
-8043.0	-15732.0	-42778.0	-30387.0
-2345.0	-18669.0	-75842.0	-30046.0
-7750.0	-17896.0	-42809.0	-22194.0
-3241.0	-11913.0	-42190.0	-15448.0
-2155.0	-10199.0	-36608.0	-15723.0
-2336.0	-9857.0	-36094.0	-12645.0
-3268.0	-8948.0	-32407.0	-11179.0
-2685.0	-8406.0	-38132.0	-10889.0
-1267.0	-7747.0	-28794.0	-12098.0
-1286.0	-8248.0	-32585.0	-9919.0
-1203.0	-7797.0	-27105.0	-13969.0
-1260.0	-8206.0	-28862.0	-11829.0
-1803.0	-8064.0	-28954.0	-10214.0
-1165.0	-7936.0	-30282.0	-13693.0
-1049.0	-8568.0	-27878.0	-9578.0
-776.0	-7029.0	-27489.0	-8154.0
-1061.0	-7324.0	-26944.0	-9328.0
-543.0	-6706.0	-25555.0	-8688.0
-585.0	-7446.0	-26695.0	-8608.0
-1778.0	-6754.0	-29345.0	-9501.0
-1956.0	-6865.0	-23127.0	-13488.0
-1570.0	-7328.0	-25203.0	-11646.0
-2444.0	-6702.0	-26408.0	-9951.0
-1580.0	-6936.0	-26541.0	-9287.0
-695.0	-6358.0	-25981.0	-7604.0
-3483.0	-6922.0	-27792.0	-9052.0
