-229645.0	-2892839.0	-4282741.0	-3664397.0
-42734.0	-597659.0	-1777928.0	-889228.0
-70044.0	-965037.0	-2893421.0	-1227969.0
-95874.0	-680261.0	-1927692.0	-968722.0
-22171.0	-724956.0	-1730392.0	-993917.0
-71615.0	-665467.0	-1617684.0	-916516.0
-16595.0	-584363.0	-1626942.0	-816935.0
-68165.0	-704859.0	-1779169.0	-1016468.0
-91418.0	-633154.0	-1636924.0	-922896.0
-33009.0	-644949.0	-1724428.0	-1032375.0
-213926.0	-599114.0	-1179997.0	-724241.0
-14184.0	-471753.0	-950077.0	-649249.0
-58709.0	-69907.0	-1305235.0	-477624.0
-40364.0	-38517.0	-619940.0	-107550.0
-15154.0	-41271.0	-115812.0	-35128.0
-32647.0	-46039.0	-117175.0	-79709.0
-25484.0	-33032.0	-119544.0	-86020.0
-4527.0	-60036.0	-157825.0	-58267.0
-9387.0	-45975.0	-118190.0	-55077.0
-17599.0	-38443.0	-106926.0	-41238.0
-37737.0	-66940.0	-97679.0	-58297.0
-36745.0	-66317.0	-121321.0	-60868.0
-21845.0	-54429.0	-154951.0	-44173.0
-26102.0	-74797.0	-104605.0	-61325.0
-13436.0	-51647.0	-111440.0	-54788.0
-9864.0	-46812.0	-114131.0	-46505.0
-30668.0	-48528.0	-92787.0	-53344.0
-5620.0	-72807.0	-92597.0	-48435.0
-14104.0	-77146.0	-209031.0	-144390.0
-8756.0	-58024.0	-137373.0	-59940.0
-7403.0	-68988.0	-135365.0	-58624.0
-8882.0	-62719.0	-128475.0	-54714.0
-3925.0	-45144.0	-115388.0	-56854.0
-6870.0	-30957.0	-123054.0	-42950.0
-4053.0	-21293.0	-82049.0	-29962.0
-2291.0	-35413.0	-81604.0	-30612.0
-6123.0	-41395.0	-87979.0	-36319.0
-10949.0	-51731.0	-84199.0	-46546.0
-4846.0	-38412.0	-115730.0	-38438.0
-4721.0	-26185.0	-69706.0	-31119.0
