-229645.0	-2892839.0	-4282741.0	-3664397.0
-45851.0	-2270127.0	-4218146.0	-3349055.0
-31350.0	-789641.0	-1948548.0	-1060775.0
-49248.0	-651030.0	-1711416.0	-908830.0
-35254.0	-730132.0	-1668366.0	-1027348.0
-45532.0	-592144.0	-1714143.0	-825874.0
-19564.0	-598528.0	-1624946.0	-790321.0
-21996.0	-657803.0	-1568866.0	-976639.0
-99830.0	-431805.0	-1072612.0	-640225.0
-55419.0	-353010.0	-931191.0	-588765.0
-43260.0	-382674.0	-967968.0	-570819.0
-51965.0	-536665.0	-1567779.0	-788324.0
-16721.0	-357153.0	-899470.0	-520183.0
-47293.0	-291412.0	-831251.0	-464051.0
-13469.0	-360905.0	-862991.0	-559014.0
-17751.0	-432033.0	-843157.0	-617610.0
-90717.0	-65760.0	-679535.0	-517504.0
-9838.0	-196724.0	-775257.0	-529229.0
-7546.0	-19906.0	-192928.0	-34831.0
-5319.0	-24084.0	-114011.0	-32332.0
-10632.0	-29074.0	-89566.0	-50110.0
-7503.0	-23107.0	-120338.0	-32437.0
-7809.0	-19766.0	-130486.0	-36754.0
-10307.0	-104383.0	-156616.0	-83018.0
-16800.0	-24290.0	-207938.0	-79194.0
-8241.0	-16457.0	-119247.0	-37383.0
-10948.0	-18435.0	-105538.0	-51895.0
-14415.0	-17392.0	-103857.0	-47202.0
-7035.0	-18626.0	-105617.0	-48990.0
-11490.0	-27902.0	-121541.0	-51955.0
-4779.0	-57747.0	-108407.0	-56155.0
-11725.0	-40155.0	-95878.0	-50452.0
-21143.0	-40590.0	-105781.0	-41179.0
-9190.0	-20526.0	-70632.0	-32925.0
-12083.0	-23755.0	-72947.0	-38746.0
-4186.0	-14619.0	-73593.0	-28963.0
-10825.0	-17080.0	-59066.0	-28665.0
-9367.0	-21481.0	-72508.0	-29531.0
-9886.0	-39291.0	-78475.0	-35056.0
-12943.0	-23133.0	-68641.0	-29189.0
