-229645.0	-2892839.0	-4282741.0	-3664397.0
-103275.0	-2052067.0	-3303625.0	-2431764.0
-93354.0	-1620811.0	-3975738.0	-2151972.0
-103708.0	-1391319.0	-3502852.0	-2764931.0
-71075.0	-2482804.0	-3470991.0	-1935171.0
-68469.0	-1752156.0	-3790162.0	-2858817.0
-52615.0	-1586740.0	-3584693.0	-3051650.0
-77785.0	-2016026.0	-3701828.0	-1800732.0
-92275.0	-964575.0	-2346030.0	-1050232.0
-85616.0	-1050441.0	-2467231.0	-1036497.0
-68766.0	-1315455.0	-1848920.0	-1573807.0
-116172.0	-1279800.0	-2390654.0	-1042524.0
-53222.0	-1129753.0	-2779767.0	-1683160.0
-47007.0	-363868.0	-1063877.0	-328285.0
-156508.0	-70259.0	-895789.0	-331715.0
-70041.0	-140168.0	-799751.0	-142118.0
-51947.0	-39382.0	-749879.0	-647447.0
-43765.0	-101773.0	-502101.0	-68051.0
-34016.0	-65159.0	-653313.0	-86611.0
-37790.0	-56928.0	-148323.0	-88390.0
-31694.0	-46635.0	-500591.0	-178412.0
-35322.0	-40935.0	-93290.0	-55955.0
-50265.0	-50699.0	-157068.0	-87896.0
-34475.0	-31869.0	-85637.0	-55880.0
-39408.0	-31555.0	-117198.0	-70253.0
-33112.0	-38919.0	-113409.0	-42825.0
-37626.0	-33840.0	-92244.0	-53256.0
-54579.0	-48594.0	-150048.0	-67112.0
-50366.0	-52216.0	-107754.0	-93707.0
-15578.0	-42571.0	-148021.0	-36863.0
-25053.0	-27532.0	-123479.0	-38928.0
-14783.0	-58119.0	-91715.0	-61123.0
-25060.0	-21361.0	-134275.0	-28568.0
-26344.0	-39174.0	-107559.0	-34024.0
-31372.0	-33590.0	-101991.0	-49217.0
-38615.0	-47622.0	-115537.0	-94376.0
-79973.0	-24096.0	-79409.0	-55352.0
-25426.0	-31401.0	-64413.0	-53709.0
-28511.0	-25147.0	-73964.0	-53569.0
-53690.0	-32891.0	-69200.0	-45276.0
