-200940.0	-801214.0	-4268870.0	-2166359.0
-42855.0	-596717.0	-1757968.0	-879522.0
-56458.0	-686016.0	-1844587.0	-960677.0
-68487.0	-683223.0	-2025345.0	-959925.0
-43470.0	-732511.0	-1911141.0	-1041086.0
-41439.0	-664150.0	-1704136.0	-901443.0
-34640.0	-588938.0	-2307289.0	-827139.0
-62116.0	-723388.0	-1702248.0	-1045765.0
-74023.0	-351492.0	-1444754.0	-773144.0
-43575.0	-46062.0	-941619.0	-450913.0
-32381.0	-32488.0	-712264.0	-343048.0
-27580.0	-19682.0	-48747.0	-31246.0
-8646.0	-17138.0	-53102.0	-21522.0
-4456.0	-18168.0	-43100.0	-16719.0
-2671.0	-15253.0	-45163.0	-15632.0
-9661.0	-13190.0	-39903.0	-17628.0
-12705.0	-10462.0	-36684.0	-25027.0
-4634.0	-9760.0	-31586.0	-12494.0
-3551.0	-9986.0	-30536.0	-13070.0
-824.0	-8695.0	-30193.0	-9980.0
-672.0	-8730.0	-31481.0	-10001.0
-1429.0	-8199.0	-26793.0	-9430.0
-817.0	-7118.0	-32588.0	-9447.0
-917.0	-6982.0	-27529.0	-9389.0
-627.0	-7040.0	-27633.0	-13431.0
-517.0	-6857.0	-24854.0	-10035.0
-690.0	-7049.0	-25838.0	-8390.0
-346.0	-6845.0	-27218.0	-8181.0
-428.0	-6489.0	-26738.0	-9700.0
-444.0	-5891.0	-23883.0	-7837.0
-429.0	-5578.0	-25622.0	-8073.0
-344.0	-5948.0	-23723.0	-8198.0
-366.0	-5525.0	-24642.0	-7146.0
-318.0	-5691.0	-24312.0	-8295.0
-219.0	-6010.0	-23081.0	-11577.0
-236.0	-5213.0	-23109.0	-11101.0
-247.0	-5567.0	-26899.0	-7663.0
-227.0	-5536.0	-25347.0	-7159.0
-266.0	-5646.0	-23057.0	-6958.0
-245.0	-5400.0	-24277.0	-8017.0
