-229645.0	-2892839.0	-4282741.0	-3664397.0
-51032.0	-681973.0	-1794826.0	-1072986.0
-30672.0	-704536.0	-2482507.0	-976981.0
-113237.0	-723274.0	-1670816.0	-1016661.0
-73532.0	-752839.0	-2079751.0	-982895.0
-38118.0	-448281.0	-1615881.0	-771687.0
-38868.0	-576218.0	-1527499.0	-807122.0
-44759.0	-443591.0	-941884.0	-753727.0
-101521.0	-345636.0	-1338252.0	-469039.0
-71376.0	-633946.0	-1670547.0	-993020.0
-26636.0	-398404.0	-1126724.0	-604567.0
-24463.0	-322113.0	-1310622.0	-440025.0
-68515.0	-538688.0	-947203.0	-720953.0
-10049.0	-317752.0	-1540812.0	-476744.0
-79655.0	-522966.0	-870635.0	-619820.0
-34372.0	-198578.0	-842399.0	-673596.0
-38199.0	-81294.0	-120420.0	-80634.0
-12336.0	-67274.0	-134059.0	-55433.0
-8810.0	-69762.0	-94513.0	-72360.0
-10606.0	-34375.0	-97055.0	-59570.0
-20271.0	-34074.0	-69493.0	-36126.0
-6610.0	-39500.0	-90780.0	-41204.0
-23540.0	-50217.0	-87035.0	-103775.0
-10265.0	-43416.0	-92161.0	-46725.0
-13466.0	-90405.0	-109823.0	-48963.0
-12867.0	-28884.0	-88476.0	-36595.0
-132675.0	-122682.0	-117152.0	-150344.0
-10596.0	-34295.0	-115984.0	-49334.0
-27483.0	-73133.0	-106720.0	-72436.0
-24096.0	-83160.0	-126605.0	-73150.0
-25444.0	-60169.0	-121016.0	-76799.0
-7281.0	-67958.0	-111314.0	-54404.0
-13611.0	-75050.0	-115942.0	-62954.0
-10097.0	-99819.0	-144038.0	-71985.0
-8490.0	-80810.0	-140234.0	-63966.0
-10841.0	-51222.0	-132754.0	-61760.0
-50050.0	-62525.0	-152289.0	-65224.0
-7019.0	-66376.0	-154109.0	-60387.0
-10779.0	-99991.0	-203680.0	-106634.0
-21390.0	-31896.0	-151890.0	-54667.0
