-200652.0	-2848145.0	-4293414.0	-3610174.0
-44012.0	-576487.0	-1983126.0	-878863.0
-133084.0	-468603.0	-1381566.0	-606060.0
-71627.0	-521603.0	-1424167.0	-756271.0
-46958.0	-414330.0	-1170582.0	-744579.0
-34343.0	-493752.0	-1641421.0	-807800.0
-55723.0	-389044.0	-1177824.0	-532642.0
-40639.0	-322791.0	-1412398.0	-539209.0
-47778.0	-368844.0	-1283534.0	-525372.0
-40591.0	-330941.0	-943951.0	-542786.0
-52113.0	-581855.0	-1286023.0	-803980.0
-47671.0	-349775.0	-824774.0	-516019.0
-20054.0	-42609.0	-477201.0	-56841.0
-30866.0	-75516.0	-139682.0	-76725.0
-14262.0	-39374.0	-135026.0	-55532.0
-11775.0	-39487.0	-123351.0	-66455.0
-10563.0	-58709.0	-150673.0	-60637.0
-6977.0	-53059.0	-101567.0	-45588.0
-3123.0	-45391.0	-100906.0	-49756.0
-230124.0	-124259.0	-117624.0	-137541.0
-13839.0	-103496.0	-113147.0	-58859.0
-6589.0	-47544.0	-114807.0	-40543.0
-10778.0	-116838.0	-99330.0	-64956.0
-6378.0	-39394.0	-100049.0	-48886.0
-10736.0	-49613.0	-124072.0	-50923.0
-7247.0	-80197.0	-122446.0	-79698.0
-3394.0	-78060.0	-78438.0	-70728.0
-2365.0	-76252.0	-89536.0	-43592.0
-4984.0	-107753.0	-81649.0	-110469.0
-3374.0	-87773.0	-64594.0	-91144.0
-3966.0	-107779.0	-95934.0	-162526.0
-1157.0	-95684.0	-86498.0	-109167.0
-1612.0	-110540.0	-151935.0	-125061.0
-20623.0	-80937.0	-149525.0	-76316.0
-2408.0	-77338.0	-140090.0	-61586.0
-899.0	-84747.0	-115378.0	-80431.0
-1251.0	-79060.0	-123345.0	-57425.0
-2864.0	-96239.0	-108612.0	-98872.0
-4409.0	-75676.0	-141576.0	-54558.0
-2200.0	-64144.0	-81510.0	-42190.0
