-106475.0	-563567.0	-2616973.0	-1854964.0
-87256.0	-287648.0	-1486862.0	-446467.0
-62913.0	-338839.0	-1029704.0	-507682.0
-82192.0	-333859.0	-852255.0	-460691.0
-43195.0	-364669.0	-851092.0	-562565.0
-46474.0	-439368.0	-923998.0	-582576.0
-24517.0	-227622.0	-993896.0	-322198.0
-41380.0	-428529.0	-869144.0	-600359.0
-34538.0	-296725.0	-1086308.0	-468469.0
-13520.0	-212028.0	-998511.0	-454124.0
-14359.0	-28967.0	-101994.0	-38474.0
-22821.0	-35416.0	-146158.0	-49994.0
-10153.0	-21551.0	-97308.0	-34427.0
-5135.0	-20399.0	-69496.0	-31650.0
-13524.0	-17620.0	-60023.0	-26995.0
-7793.0	-20638.0	-61466.0	-16936.0
-10320.0	-18112.0	-39360.0	-47811.0
-4143.0	-17397.0	-41315.0	-16545.0
-3428.0	-12055.0	-43276.0	-14240.0
-4409.0	-11661.0	-37742.0	-16313.0
-5456.0	-11716.0	-37063.0	-12694.0
-3096.0	-12091.0	-38055.0	-13105.0
-4539.0	-10455.0	-39799.0	-14857.0
-3329.0	-11099.0	-39563.0	-13010.0
-4521.0	-10789.0	-33898.0	-18970.0
-2149.0	-10764.0	-33663.0	-13356.0
-2173.0	-9548.0	-28726.0	-12454.0
-7448.0	-10336.0	-31342.0	-13571.0
-3387.0	-9726.0	-31574.0	-12649.0
-3424.0	-10062.0	-30246.0	-11602.0
-3968.0	-9898.0	-30959.0	-13777.0
-5122.0	-9763.0	-30756.0	-12243.0
-4913.0	-9923.0	-31454.0	-12479.0
-2230.0	-8631.0	-32350.0	-12062.0
-3381.0	-9688.0	-28117.0	-15555.0
-1775.0	-9089.0	-29261.0	-15203.0
-1865.0	-11968.0	-32107.0	-13737.0
-4743.0	-9114.0	-29599.0	-11358.0
-1127.0	-9328.0	-29650.0	-9476.0
-2142.0	-9326.0	-29979.0	-10641.0
