-42126.0	-2817560.0	-4293414.0	-3565029.0
-83785.0	-1970341.0	-4250757.0	-3333591.0
-75546.0	-685543.0	-2147240.0	-967186.0
-97962.0	-714628.0	-1755749.0	-1019380.0
-43059.0	-744689.0	-1793478.0	-1024511.0
-39676.0	-646248.0	-1700512.0	-887298.0
-35170.0	-612941.0	-1743241.0	-862565.0
-62730.0	-717021.0	-1865078.0	-1067423.0
-52146.0	-627648.0	-1867543.0	-946188.0
-49032.0	-578126.0	-1988859.0	-991030.0
-17834.0	-279340.0	-821877.0	-451502.0
-37084.0	-50448.0	-803134.0	-347606.0
-11632.0	-14888.0	-53348.0	-24296.0
-6431.0	-16619.0	-54652.0	-24086.0
-7137.0	-14460.0	-44288.0	-18331.0
-1575.0	-11208.0	-35878.0	-16048.0
-1602.0	-8300.0	-38848.0	-21630.0
-1603.0	-8327.0	-35672.0	-12178.0
-1303.0	-7275.0	-30864.0	-11059.0
-935.0	-7140.0	-35029.0	-9141.0
-994.0	-7158.0	-29549.0	-10054.0
-674.0	-6542.0	-29366.0	-9030.0
-470.0	-5963.0	-27960.0	-9605.0
-475.0	-5973.0	-27134.0	-8564.0
-404.0	-6378.0	-27165.0	-13687.0
-415.0	-5953.0	-24504.0	-8777.0
-462.0	-5736.0	-25059.0	-7909.0
-406.0	-5777.0	-25431.0	-7896.0
-439.0	-5339.0	-25775.0	-8849.0
-375.0	-5392.0	-24080.0	-7267.0
-257.0	-5295.0	-23848.0	-7677.0
-274.0	-4786.0	-23017.0	-8480.0
-293.0	-5196.0	-22949.0	-6599.0
-242.0	-4866.0	-24233.0	-7085.0
-180.0	-4828.0	-22460.0	-11011.0
-228.0	-4988.0	-22143.0	-10785.0
-184.0	-5426.0	-23673.0	-7729.0
-297.0	-5046.0	-23630.0	-7098.0
-205.0	-4597.0	-23907.0	-6504.0
-247.0	-4670.0	-23507.0	-7521.0
