-200652.0	-2848145.0	-4293414.0	-3610174.0
-174111.0	-1877459.0	-4378248.0	-1757800.0
-78337.0	-1529696.0	-4444967.0	-2009656.0
-90728.0	-2476507.0	-3682067.0	-3446938.0
-101858.0	-1507999.0	-3632950.0	-2841972.0
-74552.0	-655687.0	-2520826.0	-875031.0
-38605.0	-591932.0	-1682973.0	-904505.0
-76631.0	-712563.0	-1713532.0	-1061635.0
-84010.0	-629173.0	-1674026.0	-943967.0
-36473.0	-625513.0	-1735918.0	-986439.0
-25466.0	-536483.0	-957864.0	-740646.0
-103062.0	-522682.0	-974121.0	-649713.0
-131417.0	-252719.0	-1149264.0	-272852.0
-144031.0	-227170.0	-1121779.0	-621449.0
-64249.0	-115923.0	-584394.0	-348231.0
-36546.0	-134134.0	-692635.0	-204913.0
-34111.0	-71428.0	-256961.0	-241868.0
-35358.0	-174391.0	-315923.0	-225342.0
-55086.0	-64393.0	-284891.0	-90023.0
-48737.0	-262690.0	-739206.0	-543605.0
-81086.0	-83092.0	-177388.0	-117293.0
-53801.0	-93320.0	-195460.0	-248357.0
-26077.0	-74873.0	-159318.0	-375223.0
-25701.0	-74952.0	-193458.0	-61329.0
-28336.0	-55693.0	-237704.0	-111003.0
-30551.0	-792140.0	-206220.0	-537428.0
-26177.0	-40848.0	-197059.0	-343491.0
-14280.0	-55898.0	-170942.0	-54128.0
-71980.0	-71415.0	-157955.0	-335046.0
-35364.0	-125342.0	-140025.0	-141004.0
-27157.0	-56801.0	-110257.0	-51986.0
-14703.0	-90887.0	-182884.0	-83922.0
-39382.0	-102113.0	-129898.0	-124243.0
-45454.0	-80866.0	-147547.0	-117356.0
-12754.0	-37540.0	-114122.0	-53646.0
-15148.0	-33492.0	-114686.0	-79056.0
-36822.0	-36017.0	-139468.0	-53542.0
-27726.0	-33024.0	-151550.0	-52562.0
-21510.0	-56142.0	-112526.0	-77455.0
-12404.0	-52304.0	-135743.0	-48813.0
