-229645.0	-2892839.0	-4282741.0	-3664397.0
-86958.0	-1336372.0	-3722704.0	-2679316.0
-127439.0	-1216620.0	-4170788.0	-1380783.0
-119339.0	-2528258.0	-2404080.0	-3472653.0
-57050.0	-1345129.0	-2094154.0	-1547680.0
-52191.0	-1034762.0	-1883682.0	-1730097.0
-65280.0	-685088.0	-2040220.0	-897042.0
-86475.0	-1024410.0	-2026742.0	-1354766.0
-89866.0	-669977.0	-1799138.0	-1040614.0
-82338.0	-908825.0	-2306413.0	-1120965.0
-51542.0	-794069.0	-2362893.0	-1081282.0
-70479.0	-844298.0	-1768778.0	-1102703.0
-36688.0	-356520.0	-1537367.0	-796538.0
-42638.0	-188788.0	-894267.0	-604472.0
-52862.0	-694866.0	-1223660.0	-987932.0
-46698.0	-469367.0	-175715.0	-483130.0
-33736.0	-80736.0	-222131.0	-310882.0
-51789.0	-60809.0	-384097.0	-56459.0
-22379.0	-63890.0	-884234.0	-80552.0
-54155.0	-44176.0	-142648.0	-57185.0
-130121.0	-39613.0	-184181.0	-57153.0
-53499.0	-53203.0	-80761.0	-69267.0
-40022.0	-49945.0	-103149.0	-48913.0
-24106.0	-51752.0	-69697.0	-52365.0
-27074.0	-35783.0	-70718.0	-44504.0
-34689.0	-25817.0	-55615.0	-45055.0
-43516.0	-23997.0	-60239.0	-34514.0
-20008.0	-17778.0	-52990.0	-34918.0
-60001.0	-25778.0	-53180.0	-40326.0
-20047.0	-21470.0	-58616.0	-23407.0
-22534.0	-15908.0	-62885.0	-25497.0
-6118.0	-23843.0	-53035.0	-38011.0
-21536.0	-29611.0	-54149.0	-34891.0
-30849.0	-20647.0	-53644.0	-26856.0
-25802.0	-24343.0	-45753.0	-32324.0
-12147.0	-15692.0	-49049.0	-26426.0
-32246.0	-18567.0	-47850.0	-27092.0
-23216.0	-20158.0	-47602.0	-43130.0
-13484.0	-16679.0	-52517.0	-32388.0
-17505.0	-15877.0	-52766.0	-24238.0
